path,label
common_voice_en_10208631.mp3,3
common_voice_en_30481.mp3,3
common_voice_en_18488048.mp3,2
common_voice_en_21871.mp3,2
common_voice_en_10208994.mp3,3
common_voice_en_2328821.mp3,3
common_voice_en_17453358.mp3,1
common_voice_en_17488750.mp3,3
common_voice_en_20132694.mp3,1
common_voice_en_19748984.mp3,3
common_voice_en_17790028.mp3,3
common_voice_en_18737017.mp3,1
common_voice_en_19711071.mp3,3
common_voice_en_18698375.mp3,3
common_voice_en_18838790.mp3,3
common_voice_en_18698846.mp3,3
common_voice_en_18465387.mp3,1
common_voice_en_17297945.mp3,2
common_voice_en_18524946.mp3,3
common_voice_en_19036675.mp3,0
common_voice_en_19285044.mp3,0
common_voice_en_311863.mp3,1
common_voice_en_17268980.mp3,3
common_voice_en_18906288.mp3,2
common_voice_en_17488617.mp3,3
common_voice_en_134309.mp3,1
common_voice_en_20016302.mp3,2
common_voice_en_19067063.mp3,0
common_voice_en_17274154.mp3,0
common_voice_en_19758410.mp3,2
common_voice_en_184572.mp3,0
common_voice_en_17785155.mp3,2
common_voice_en_17938102.mp3,0
common_voice_en_20026843.mp3,1
common_voice_en_17434763.mp3,1
common_voice_en_18985555.mp3,2
common_voice_en_2408584.mp3,1
common_voice_en_18971396.mp3,2
common_voice_en_166192.mp3,0
common_voice_en_186360.mp3,1
common_voice_en_30717.mp3,3
common_voice_en_18764902.mp3,2
common_voice_en_20112515.mp3,1
common_voice_en_19756508.mp3,1
common_voice_en_18152732.mp3,0
common_voice_en_19770290.mp3,3
common_voice_en_19350206.mp3,0
common_voice_en_18331690.mp3,2
common_voice_en_20051622.mp3,0
common_voice_en_18679209.mp3,1
common_voice_en_17416348.mp3,2
common_voice_en_28749.mp3,3
common_voice_en_19140459.mp3,0
common_voice_en_19756962.mp3,1
common_voice_en_19017589.mp3,1
common_voice_en_17990764.mp3,0
common_voice_en_183210.mp3,0
common_voice_en_19609565.mp3,1
common_voice_en_18111421.mp3,0
common_voice_en_19768147.mp3,1
common_voice_en_17936003.mp3,1
common_voice_en_132672.mp3,2
common_voice_en_28941.mp3,3
common_voice_en_18465484.mp3,1
common_voice_en_19827980.mp3,1
common_voice_en_19723218.mp3,3
common_voice_en_19744454.mp3,3
common_voice_en_15792655.mp3,2
common_voice_en_19471420.mp3,2
common_voice_en_18767585.mp3,2
common_voice_en_20144922.mp3,2
common_voice_en_18480134.mp3,0
common_voice_en_17317974.mp3,0
common_voice_en_20027505.mp3,0
common_voice_en_122517.mp3,1
common_voice_en_29419.mp3,3
common_voice_en_19868383.mp3,2
common_voice_en_2354732.mp3,0
common_voice_en_17246627.mp3,2
common_voice_en_217729.mp3,0
common_voice_en_290142.mp3,1
common_voice_en_18851673.mp3,0
common_voice_en_18767819.mp3,2
common_voice_en_10208813.mp3,3
common_voice_en_18707217.mp3,1
common_voice_en_17273879.mp3,1
common_voice_en_19289413.mp3,0
common_voice_en_17862419.mp3,0
common_voice_en_142074.mp3,3
common_voice_en_17281092.mp3,0
common_voice_en_29418.mp3,3
common_voice_en_19819652.mp3,2
common_voice_en_18281440.mp3,1
common_voice_en_20111166.mp3,0
common_voice_en_17822205.mp3,2
common_voice_en_17254499.mp3,3
common_voice_en_19395550.mp3,0
common_voice_en_19638022.mp3,1
common_voice_en_18686618.mp3,3
common_voice_en_19803411.mp3,3
common_voice_en_17257176.mp3,1
common_voice_en_19790226.mp3,1
common_voice_en_19841291.mp3,2
common_voice_en_19465914.mp3,1
common_voice_en_18404605.mp3,1
common_voice_en_17812444.mp3,0
common_voice_en_19361604.mp3,1
common_voice_en_18887240.mp3,2
common_voice_en_119810.mp3,2
common_voice_en_18160444.mp3,3
common_voice_en_18986814.mp3,2
common_voice_en_17790036.mp3,3
common_voice_en_20069414.mp3,1
common_voice_en_17297285.mp3,0
common_voice_en_138214.mp3,2
common_voice_en_18686529.mp3,3
common_voice_en_30114.mp3,3
common_voice_en_218296.mp3,0
common_voice_en_18492557.mp3,0
common_voice_en_195499.mp3,3
common_voice_en_19720253.mp3,3
common_voice_en_18541472.mp3,0
common_voice_en_19598245.mp3,1
common_voice_en_19602799.mp3,1
common_voice_en_19132602.mp3,2
common_voice_en_18844533.mp3,3
common_voice_en_19804499.mp3,2
common_voice_en_18685839.mp3,3
common_voice_en_18712301.mp3,2
common_voice_en_26265.mp3,1
common_voice_en_217679.mp3,0
common_voice_en_18893969.mp3,2
common_voice_en_20152022.mp3,3
common_voice_en_18756737.mp3,1
common_voice_en_18550135.mp3,2
common_voice_en_18890858.mp3,1
common_voice_en_19862396.mp3,1
common_voice_en_100169.mp3,1
common_voice_en_19463519.mp3,0
common_voice_en_311827.mp3,1
common_voice_en_18952373.mp3,2
common_voice_en_19620474.mp3,1
common_voice_en_116425.mp3,2
common_voice_en_17408350.mp3,2
common_voice_en_19854955.mp3,3
common_voice_en_18658572.mp3,0
common_voice_en_18767450.mp3,2
common_voice_en_194079.mp3,1
common_voice_en_18767059.mp3,2
common_voice_en_18999373.mp3,0
common_voice_en_20145126.mp3,2
common_voice_en_19741602.mp3,2
common_voice_en_218213.mp3,0
common_voice_en_19777708.mp3,0
common_voice_en_18677015.mp3,0
common_voice_en_213426.mp3,2
common_voice_en_17348028.mp3,0
common_voice_en_20114942.mp3,1
common_voice_en_19006879.mp3,2
common_voice_en_19026373.mp3,2
common_voice_en_18863550.mp3,2
common_voice_en_18256504.mp3,0
common_voice_en_17872544.mp3,1
common_voice_en_19978974.mp3,1
common_voice_en_18900789.mp3,2
common_voice_en_19613971.mp3,3
common_voice_en_18884458.mp3,2
common_voice_en_20069341.mp3,1
common_voice_en_15871690.mp3,3
common_voice_en_18686537.mp3,3
common_voice_en_17261353.mp3,2
common_voice_en_183342.mp3,0
common_voice_en_20011592.mp3,0
common_voice_en_19836011.mp3,3
common_voice_en_17251751.mp3,2
common_voice_en_17273873.mp3,1
common_voice_en_17252389.mp3,0
common_voice_en_18648475.mp3,0
common_voice_en_20057291.mp3,0
common_voice_en_17790054.mp3,3
common_voice_en_155652.mp3,0
common_voice_en_19511623.mp3,0
common_voice_en_17932316.mp3,2
common_voice_en_132243.mp3,3
common_voice_en_19755177.mp3,1
common_voice_en_19557680.mp3,0
common_voice_en_15903856.mp3,2
common_voice_en_19011089.mp3,2
common_voice_en_18847981.mp3,2
common_voice_en_140331.mp3,2
common_voice_en_19862641.mp3,2
common_voice_en_18967070.mp3,0
common_voice_en_26278.mp3,1
common_voice_en_20035296.mp3,0
common_voice_en_19374805.mp3,0
common_voice_en_18718428.mp3,3
common_voice_en_18331037.mp3,2
common_voice_en_19347876.mp3,0
common_voice_en_29315.mp3,3
common_voice_en_165493.mp3,3
common_voice_en_17282332.mp3,0
common_voice_en_17257008.mp3,1
common_voice_en_18887239.mp3,2
common_voice_en_139757.mp3,0
common_voice_en_17283527.mp3,3
common_voice_en_20025364.mp3,3
common_voice_en_100995.mp3,2
common_voice_en_19080101.mp3,3
common_voice_en_30399.mp3,3
common_voice_en_322473.mp3,2
common_voice_en_20130075.mp3,1
common_voice_en_18327044.mp3,0
common_voice_en_19678199.mp3,2
common_voice_en_19795416.mp3,1
common_voice_en_19795949.mp3,2
common_voice_en_19699896.mp3,2
common_voice_en_18506026.mp3,1
common_voice_en_138203.mp3,2
common_voice_en_17822317.mp3,2
common_voice_en_18888.mp3,2
common_voice_en_342426.mp3,2
common_voice_en_19916693.mp3,3
common_voice_en_17308877.mp3,1
common_voice_en_18168345.mp3,3
common_voice_en_18490774.mp3,1
common_voice_en_18863570.mp3,2
common_voice_en_18994809.mp3,2
common_voice_en_20115401.mp3,1
common_voice_en_18132692.mp3,0
common_voice_en_18530775.mp3,3
common_voice_en_18524794.mp3,3
common_voice_en_18345470.mp3,0
common_voice_en_18508630.mp3,1
common_voice_en_146096.mp3,0
common_voice_en_29700.mp3,3
common_voice_en_19826094.mp3,0
common_voice_en_18483294.mp3,1
common_voice_en_20046935.mp3,1
common_voice_en_17680954.mp3,3
common_voice_en_17246625.mp3,2
common_voice_en_19848199.mp3,1
common_voice_en_17280268.mp3,3
common_voice_en_19910982.mp3,0
common_voice_en_18124721.mp3,0
common_voice_en_19322677.mp3,2
common_voice_en_29431.mp3,3
common_voice_en_19666099.mp3,2
common_voice_en_17246673.mp3,2
common_voice_en_18793927.mp3,2
common_voice_en_19671029.mp3,1
common_voice_en_18686486.mp3,3
common_voice_en_19865836.mp3,3
common_voice_en_19640546.mp3,2
common_voice_en_18998026.mp3,0
common_voice_en_18584099.mp3,0
common_voice_en_30874.mp3,3
common_voice_en_142152.mp3,3
common_voice_en_20069415.mp3,1
common_voice_en_17297618.mp3,2
common_voice_en_36551.mp3,0
common_voice_en_19890288.mp3,1
common_voice_en_18114006.mp3,1
common_voice_en_20134899.mp3,1
common_voice_en_20090745.mp3,3
common_voice_en_18065593.mp3,1
common_voice_en_17258840.mp3,0
common_voice_en_17273904.mp3,1
common_voice_en_17271292.mp3,1
common_voice_en_144146.mp3,3
common_voice_en_18739589.mp3,0
common_voice_en_19794665.mp3,0
common_voice_en_181211.mp3,2
common_voice_en_15905019.mp3,1
common_voice_en_31277.mp3,3
common_voice_en_19677197.mp3,2
common_voice_en_19989703.mp3,3
common_voice_en_29473.mp3,3
common_voice_en_17813025.mp3,1
common_voice_en_18080500.mp3,0
common_voice_en_18718528.mp3,3
common_voice_en_31262.mp3,3
common_voice_en_19017775.mp3,1
common_voice_en_18302786.mp3,0
common_voice_en_101001.mp3,2
common_voice_en_17847727.mp3,2
common_voice_en_18201992.mp3,2
common_voice_en_17697088.mp3,1
common_voice_en_138948.mp3,1
common_voice_en_18652690.mp3,0
common_voice_en_18902244.mp3,3
common_voice_en_17492054.mp3,0
common_voice_en_18764699.mp3,2
common_voice_en_18985.mp3,2
common_voice_en_18723435.mp3,1
common_voice_en_15733562.mp3,3
common_voice_en_19289093.mp3,0
common_voice_en_19009561.mp3,0
common_voice_en_146182.mp3,0
common_voice_en_28659.mp3,3
common_voice_en_18488375.mp3,2
common_voice_en_18718613.mp3,3
common_voice_en_19845752.mp3,3
common_voice_en_143558.mp3,2
common_voice_en_20132669.mp3,1
common_voice_en_18707911.mp3,0
common_voice_en_17776446.mp3,0
common_voice_en_126253.mp3,2
common_voice_en_18698498.mp3,3
common_voice_en_182953.mp3,0
common_voice_en_18954125.mp3,1
common_voice_en_18825782.mp3,1
common_voice_en_19789552.mp3,3
common_voice_en_20141441.mp3,2
common_voice_en_18606574.mp3,0
common_voice_en_18893959.mp3,2
common_voice_en_18152557.mp3,3
common_voice_en_19677621.mp3,2
common_voice_en_17147453.mp3,0
common_voice_en_17422820.mp3,0
common_voice_en_18255806.mp3,0
common_voice_en_19500393.mp3,0
common_voice_en_100874.mp3,2
common_voice_en_18876183.mp3,0
common_voice_en_18751393.mp3,0
common_voice_en_19714956.mp3,3
common_voice_en_18839969.mp3,3
common_voice_en_18494162.mp3,0
common_voice_en_19838899.mp3,1
common_voice_en_20116787.mp3,0
common_voice_en_18506021.mp3,3
common_voice_en_19795961.mp3,2
common_voice_en_17488661.mp3,3
common_voice_en_19289416.mp3,0
common_voice_en_18724791.mp3,1
common_voice_en_17778187.mp3,0
common_voice_en_201016.mp3,2
common_voice_en_218020.mp3,0
common_voice_en_19676553.mp3,2
common_voice_en_15871729.mp3,3
common_voice_en_20115386.mp3,1
common_voice_en_18491660.mp3,2
common_voice_en_132483.mp3,2
common_voice_en_16665474.mp3,2
common_voice_en_290329.mp3,2
common_voice_en_19598084.mp3,1
common_voice_en_19645988.mp3,1
common_voice_en_18424520.mp3,0
common_voice_en_19453649.mp3,0
common_voice_en_21863.mp3,2
common_voice_en_30443.mp3,3
common_voice_en_17249771.mp3,2
common_voice_en_183254.mp3,0
common_voice_en_18762072.mp3,0
common_voice_en_18465522.mp3,1
common_voice_en_18528689.mp3,0
common_voice_en_17271668.mp3,3
common_voice_en_20118582.mp3,2
common_voice_en_18746121.mp3,0
common_voice_en_20132692.mp3,1
common_voice_en_18860861.mp3,0
common_voice_en_17789898.mp3,3
common_voice_en_19320142.mp3,0
common_voice_en_20027155.mp3,1
common_voice_en_19847056.mp3,0
common_voice_en_19159545.mp3,3
common_voice_en_20045119.mp3,1
common_voice_en_19132597.mp3,2
common_voice_en_18750857.mp3,1
common_voice_en_18840699.mp3,1
common_voice_en_17298013.mp3,2
common_voice_en_29324.mp3,3
common_voice_en_18686521.mp3,3
common_voice_en_10208768.mp3,3
common_voice_en_19803647.mp3,3
common_voice_en_30159.mp3,3
common_voice_en_20161853.mp3,1
common_voice_en_142180.mp3,3
common_voice_en_18407037.mp3,1
common_voice_en_17451133.mp3,0
common_voice_en_18705138.mp3,3
common_voice_en_18503190.mp3,3
common_voice_en_19015.mp3,2
common_voice_en_120477.mp3,2
common_voice_en_18764677.mp3,2
common_voice_en_19106026.mp3,2
common_voice_en_18515573.mp3,1
common_voice_en_205960.mp3,1
common_voice_en_162154.mp3,3
common_voice_en_17258458.mp3,0
common_voice_en_18139232.mp3,1
common_voice_en_19172830.mp3,2
common_voice_en_18519262.mp3,0
common_voice_en_17877337.mp3,2
common_voice_en_18483077.mp3,1
common_voice_en_175699.mp3,3
common_voice_en_31190.mp3,3
common_voice_en_18738348.mp3,1
common_voice_en_19454006.mp3,3
common_voice_en_195068.mp3,2
common_voice_en_17832011.mp3,1
common_voice_en_19607445.mp3,0
common_voice_en_18711446.mp3,1
common_voice_en_20014099.mp3,2
common_voice_en_17283532.mp3,3
common_voice_en_171454.mp3,2
common_voice_en_18297281.mp3,2
common_voice_en_20090732.mp3,3
common_voice_en_18581427.mp3,3
common_voice_en_19677220.mp3,1
common_voice_en_19678019.mp3,2
common_voice_en_18160445.mp3,3
common_voice_en_10424186.mp3,2
common_voice_en_17909217.mp3,2
common_voice_en_19010882.mp3,0
common_voice_en_30272.mp3,3
common_voice_en_19642849.mp3,0
common_voice_en_19957709.mp3,0
common_voice_en_18488542.mp3,2
common_voice_en_19804833.mp3,1
common_voice_en_19909305.mp3,2
common_voice_en_15903825.mp3,2
common_voice_en_173874.mp3,1
common_voice_en_1891230.mp3,0
common_voice_en_20049444.mp3,0
common_voice_en_19714955.mp3,3
common_voice_en_18647925.mp3,1
common_voice_en_30610.mp3,3
common_voice_en_19865770.mp3,3
common_voice_en_206538.mp3,0
common_voice_en_17779836.mp3,3
common_voice_en_18767114.mp3,2
common_voice_en_20035097.mp3,2
common_voice_en_19047135.mp3,0
common_voice_en_122207.mp3,0
common_voice_en_18124651.mp3,0
common_voice_en_126350.mp3,2
common_voice_en_19680110.mp3,0
common_voice_en_139138.mp3,2
common_voice_en_19723713.mp3,1
common_voice_en_19965754.mp3,1
common_voice_en_18698853.mp3,3
common_voice_en_114902.mp3,2
common_voice_en_185361.mp3,2
common_voice_en_141977.mp3,3
common_voice_en_19749618.mp3,3
common_voice_en_17880279.mp3,0
common_voice_en_17261708.mp3,2
common_voice_en_19716394.mp3,1
common_voice_en_17287701.mp3,2
common_voice_en_18767941.mp3,2
common_voice_en_17391351.mp3,0
common_voice_en_17914280.mp3,0
common_voice_en_20092679.mp3,3
common_voice_en_18447355.mp3,1
common_voice_en_120496.mp3,2
common_voice_en_183041.mp3,0
common_voice_en_19916767.mp3,3
common_voice_en_17264485.mp3,0
common_voice_en_126233.mp3,2
common_voice_en_19671141.mp3,3
common_voice_en_18819736.mp3,0
common_voice_en_19670261.mp3,1
common_voice_en_138218.mp3,2
common_voice_en_13045152.mp3,0
common_voice_en_18890716.mp3,2
common_voice_en_116558.mp3,2
common_voice_en_19823358.mp3,3
common_voice_en_19062868.mp3,1
common_voice_en_17918969.mp3,2
common_voice_en_18664584.mp3,1
common_voice_en_18719066.mp3,1
common_voice_en_19671958.mp3,1
common_voice_en_18856917.mp3,1
common_voice_en_17256520.mp3,1
common_voice_en_17743487.mp3,1
common_voice_en_18152538.mp3,3
common_voice_en_20105648.mp3,1
common_voice_en_18713065.mp3,3
common_voice_en_17261822.mp3,0
common_voice_en_20045069.mp3,1
common_voice_en_18930628.mp3,0
common_voice_en_17250174.mp3,3
common_voice_en_18713124.mp3,3
common_voice_en_172648.mp3,3
common_voice_en_17296379.mp3,0
common_voice_en_18488184.mp3,2
common_voice_en_189517.mp3,1
common_voice_en_10208760.mp3,3
common_voice_en_170833.mp3,0
common_voice_en_17298057.mp3,2
common_voice_en_19575881.mp3,2
common_voice_en_19654490.mp3,1
common_voice_en_197401.mp3,2
common_voice_en_204277.mp3,0
common_voice_en_19728551.mp3,3
common_voice_en_19176766.mp3,1
common_voice_en_17259893.mp3,0
common_voice_en_17265310.mp3,1
common_voice_en_19774131.mp3,2
common_voice_en_26023.mp3,1
common_voice_en_119838.mp3,2
common_voice_en_120487.mp3,2
common_voice_en_20153196.mp3,1
common_voice_en_19979988.mp3,3
common_voice_en_17245733.mp3,2
common_voice_en_13361.mp3,0
common_voice_en_19613018.mp3,3
common_voice_en_20162480.mp3,1
common_voice_en_19689219.mp3,0
common_voice_en_19575850.mp3,2
common_voice_en_18117650.mp3,0
common_voice_en_19146811.mp3,0
common_voice_en_18833422.mp3,3
common_voice_en_17474976.mp3,0
common_voice_en_18577064.mp3,0
common_voice_en_19944584.mp3,3
common_voice_en_137962.mp3,2
common_voice_en_28215.mp3,3
common_voice_en_19613167.mp3,1
common_voice_en_19451322.mp3,1
common_voice_en_17266435.mp3,1
common_voice_en_19676351.mp3,0
common_voice_en_142144.mp3,3
common_voice_en_18581256.mp3,3
common_voice_en_185392.mp3,2
common_voice_en_132652.mp3,2
common_voice_en_17558189.mp3,0
common_voice_en_18686329.mp3,3
common_voice_en_131204.mp3,2
common_voice_en_19061300.mp3,0
common_voice_en_18667497.mp3,1
common_voice_en_20160275.mp3,0
common_voice_en_121896.mp3,0
common_voice_en_301210.mp3,3
common_voice_en_17265307.mp3,1
common_voice_en_17330808.mp3,1
common_voice_en_19111757.mp3,2
common_voice_en_18883477.mp3,3
common_voice_en_221195.mp3,0
common_voice_en_200973.mp3,2
common_voice_en_19091198.mp3,2
common_voice_en_19827988.mp3,1
common_voice_en_18139245.mp3,1
common_voice_en_18692845.mp3,3
common_voice_en_19515811.mp3,0
common_voice_en_19450976.mp3,2
common_voice_en_19471417.mp3,2
common_voice_en_18672764.mp3,1
common_voice_en_19654482.mp3,1
common_voice_en_18332392.mp3,0
common_voice_en_19151367.mp3,0
common_voice_en_18455668.mp3,0
common_voice_en_202249.mp3,0
common_voice_en_186241.mp3,1
common_voice_en_18993805.mp3,0
common_voice_en_18647045.mp3,1
common_voice_en_18541049.mp3,0
common_voice_en_19749908.mp3,3
common_voice_en_18893582.mp3,2
common_voice_en_18340554.mp3,1
common_voice_en_18697762.mp3,3
common_voice_en_17932280.mp3,2
common_voice_en_18152899.mp3,2
common_voice_en_1245990.mp3,1
common_voice_en_15905028.mp3,1
common_voice_en_15498597.mp3,3
common_voice_en_17526983.mp3,0
common_voice_en_18091756.mp3,2
common_voice_en_19980116.mp3,1
common_voice_en_19773604.mp3,3
common_voice_en_19675099.mp3,0
common_voice_en_18420256.mp3,0
common_voice_en_20161854.mp3,1
common_voice_en_19721417.mp3,3
common_voice_en_15903784.mp3,0
common_voice_en_18152519.mp3,3
common_voice_en_20050249.mp3,0
common_voice_en_19300962.mp3,2
common_voice_en_18507524.mp3,0
common_voice_en_17789971.mp3,3
common_voice_en_20006004.mp3,3
common_voice_en_19756922.mp3,1
common_voice_en_19467710.mp3,1
common_voice_en_19265349.mp3,0
common_voice_en_18747797.mp3,0
common_voice_en_18679931.mp3,0
common_voice_en_18825705.mp3,1
common_voice_en_19643854.mp3,0
common_voice_en_20029669.mp3,0
common_voice_en_28672.mp3,3
common_voice_en_17262124.mp3,2
common_voice_en_18330640.mp3,2
common_voice_en_207330.mp3,0
common_voice_en_155423.mp3,1
common_voice_en_19855130.mp3,1
common_voice_en_18425377.mp3,0
common_voice_en_17283507.mp3,3
common_voice_en_28488.mp3,3
common_voice_en_18825679.mp3,1
common_voice_en_19887794.mp3,0
common_voice_en_18502858.mp3,3
common_voice_en_17247583.mp3,3
common_voice_en_18691778.mp3,3
common_voice_en_18128367.mp3,0
common_voice_en_220715.mp3,0
common_voice_en_18579255.mp3,1
common_voice_en_19199262.mp3,0
common_voice_en_18867947.mp3,1
common_voice_en_142302.mp3,3
common_voice_en_17295876.mp3,2
common_voice_en_19289011.mp3,0
common_voice_en_18065822.mp3,1
common_voice_en_17434765.mp3,1
common_voice_en_18504264.mp3,0
common_voice_en_18677618.mp3,0
common_voice_en_17830784.mp3,1
common_voice_en_19678202.mp3,2
common_voice_en_18481834.mp3,0
common_voice_en_19697424.mp3,1
common_voice_en_18678534.mp3,0
common_voice_en_17361462.mp3,1
common_voice_en_18488005.mp3,2
common_voice_en_30429.mp3,3
common_voice_en_18331618.mp3,2
common_voice_en_18985464.mp3,2
common_voice_en_18676894.mp3,0
common_voice_en_20144790.mp3,2
common_voice_en_30864.mp3,3
common_voice_en_27577.mp3,3
common_voice_en_101098.mp3,3
common_voice_en_19656649.mp3,1
common_voice_en_19725954.mp3,1
common_voice_en_15903840.mp3,2
common_voice_en_201014.mp3,2
common_voice_en_19624329.mp3,1
common_voice_en_20092694.mp3,3
common_voice_en_28018.mp3,3
common_voice_en_20144701.mp3,2
common_voice_en_19622934.mp3,0
common_voice_en_18698996.mp3,3
common_voice_en_19692708.mp3,1
common_voice_en_19046560.mp3,2
common_voice_en_19685389.mp3,1
common_voice_en_17999296.mp3,3
common_voice_en_10208751.mp3,3
common_voice_en_17263065.mp3,2
common_voice_en_18139159.mp3,1
common_voice_en_18883324.mp3,0
common_voice_en_18463667.mp3,1
common_voice_en_121635.mp3,2
common_voice_en_19361595.mp3,1
common_voice_en_138048.mp3,2
common_voice_en_19647184.mp3,1
common_voice_en_29266.mp3,3
common_voice_en_18686381.mp3,3
common_voice_en_18732870.mp3,0
common_voice_en_20162110.mp3,1
common_voice_en_17562275.mp3,0
common_voice_en_17684638.mp3,1
common_voice_en_19646333.mp3,2
common_voice_en_17877335.mp3,2
common_voice_en_19011076.mp3,2
common_voice_en_17298020.mp3,2
common_voice_en_19774145.mp3,2
common_voice_en_20107717.mp3,1
common_voice_en_19373090.mp3,1
common_voice_en_17831832.mp3,1
common_voice_en_179417.mp3,0
common_voice_en_19654186.mp3,1
common_voice_en_10297545.mp3,2
common_voice_en_19772568.mp3,2
common_voice_en_18664496.mp3,1
common_voice_en_19624487.mp3,1
common_voice_en_17261078.mp3,2
common_voice_en_27513.mp3,3
common_voice_en_17367169.mp3,0
common_voice_en_18332434.mp3,2
common_voice_en_30794.mp3,3
common_voice_en_181202.mp3,2
common_voice_en_19982512.mp3,2
common_voice_en_19196152.mp3,0
common_voice_en_19113514.mp3,2
common_voice_en_19978951.mp3,1
common_voice_en_12080886.mp3,3
common_voice_en_18703087.mp3,3
common_voice_en_10208855.mp3,3
common_voice_en_20047399.mp3,1
common_voice_en_27803.mp3,3
common_voice_en_18736093.mp3,2
common_voice_en_179938.mp3,1
common_voice_en_19538014.mp3,2
common_voice_en_18493160.mp3,0
common_voice_en_18488496.mp3,2
common_voice_en_29430.mp3,3
common_voice_en_17284522.mp3,2
common_voice_en_171458.mp3,2
common_voice_en_18767225.mp3,2
common_voice_en_116726.mp3,0
common_voice_en_185557.mp3,2
common_voice_en_18703057.mp3,3
common_voice_en_152525.mp3,0
common_voice_en_19413548.mp3,1
common_voice_en_19720620.mp3,2
common_voice_en_17207.mp3,2
common_voice_en_18766993.mp3,2
common_voice_en_20132747.mp3,1
common_voice_en_20105627.mp3,1
common_voice_en_17392423.mp3,2
common_voice_en_19890400.mp3,1
common_voice_en_19707862.mp3,2
common_voice_en_19778260.mp3,1
common_voice_en_19978722.mp3,1
common_voice_en_17279345.mp3,2
common_voice_en_19912757.mp3,0
common_voice_en_311836.mp3,1
common_voice_en_17279278.mp3,2
common_voice_en_19982524.mp3,2
common_voice_en_19201263.mp3,0
common_voice_en_18698847.mp3,3
common_voice_en_18705096.mp3,3
common_voice_en_20001750.mp3,0
common_voice_en_19062867.mp3,1
common_voice_en_17387908.mp3,0
common_voice_en_12081395.mp3,3
common_voice_en_17269271.mp3,3
common_voice_en_17871019.mp3,1
common_voice_en_19047300.mp3,0
common_voice_en_116376.mp3,2
common_voice_en_18644590.mp3,0
common_voice_en_189462.mp3,1
common_voice_en_18623769.mp3,0
common_voice_en_17262131.mp3,2
common_voice_en_15735740.mp3,3
common_voice_en_17822150.mp3,1
common_voice_en_19783971.mp3,1
common_voice_en_18909346.mp3,2
common_voice_en_2757.mp3,3
common_voice_en_17432896.mp3,1
common_voice_en_18581277.mp3,3
common_voice_en_19014245.mp3,1
common_voice_en_18262631.mp3,2
common_voice_en_18852042.mp3,0
common_voice_en_16665465.mp3,2
common_voice_en_179970.mp3,1
common_voice_en_17812359.mp3,1
common_voice_en_17429700.mp3,0
common_voice_en_19989755.mp3,3
common_voice_en_17256475.mp3,1
common_voice_en_18825625.mp3,1
common_voice_en_18168363.mp3,3
common_voice_en_15733873.mp3,2
common_voice_en_18867892.mp3,1
common_voice_en_19823645.mp3,0
common_voice_en_18561620.mp3,2
common_voice_en_18954960.mp3,0
common_voice_en_19057453.mp3,0
common_voice_en_18668630.mp3,1
common_voice_en_18943552.mp3,0
common_voice_en_17295580.mp3,0
common_voice_en_18463985.mp3,2
common_voice_en_19062897.mp3,1
common_voice_en_18696748.mp3,3
common_voice_en_19300961.mp3,2
common_voice_en_19024261.mp3,2
common_voice_en_130409.mp3,2
common_voice_en_19973208.mp3,0
common_voice_en_215974.mp3,1
common_voice_en_18124742.mp3,0
common_voice_en_20114976.mp3,1
common_voice_en_19949764.mp3,3
common_voice_en_19595609.mp3,0
common_voice_en_17880572.mp3,0
common_voice_en_17279435.mp3,2
common_voice_en_19699500.mp3,3
common_voice_en_17824232.mp3,0
common_voice_en_18883279.mp3,0
common_voice_en_19002995.mp3,0
common_voice_en_19326746.mp3,0
common_voice_en_20162777.mp3,1
common_voice_en_17283490.mp3,3
common_voice_en_17271684.mp3,3
common_voice_en_120352.mp3,2
common_voice_en_19865808.mp3,3
common_voice_en_17728603.mp3,2
common_voice_en_19640475.mp3,3
common_voice_en_19579215.mp3,2
common_voice_en_18499987.mp3,3
common_voice_en_132662.mp3,2
common_voice_en_17452796.mp3,3
common_voice_en_18709834.mp3,0
common_voice_en_19796002.mp3,2
common_voice_en_19569636.mp3,0
common_voice_en_18918967.mp3,1
common_voice_en_17261956.mp3,0
common_voice_en_18550032.mp3,0
common_voice_en_18487994.mp3,2
common_voice_en_111527.mp3,2
common_voice_en_19540826.mp3,2
common_voice_en_20052387.mp3,0
common_voice_en_20017313.mp3,3
common_voice_en_18922296.mp3,0
common_voice_en_19343164.mp3,1
common_voice_en_17279242.mp3,2
common_voice_en_19877034.mp3,1
common_voice_en_18999542.mp3,2
common_voice_en_20028026.mp3,2
common_voice_en_18850934.mp3,0
common_voice_en_19445254.mp3,1
common_voice_en_19853352.mp3,2
common_voice_en_19823495.mp3,3
common_voice_en_17762228.mp3,2
common_voice_en_17831944.mp3,1
common_voice_en_18066542.mp3,0
common_voice_en_142061.mp3,3
common_voice_en_29379.mp3,3
common_voice_en_18466613.mp3,1
common_voice_en_29820.mp3,3
common_voice_en_18893954.mp3,2
common_voice_en_100984.mp3,2
common_voice_en_18209325.mp3,0
common_voice_en_19692489.mp3,0
common_voice_en_18768665.mp3,2
common_voice_en_19823969.mp3,1
common_voice_en_30038.mp3,3
common_voice_en_19761226.mp3,0
common_voice_en_18647052.mp3,1
common_voice_en_17280157.mp3,0
common_voice_en_17728612.mp3,2
common_voice_en_18745871.mp3,0
common_voice_en_19136925.mp3,0
common_voice_en_18939445.mp3,0
common_voice_en_19677821.mp3,2
